HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.favoritechain1,Answer.favoritechain2,Answer.favoritechain3,Answer.favoritechain4,Answer.favoriteitem1,Answer.favoriteitem2,Answer.favoriteitem3,Answer.favoriteitem4,Answer.option1,Answer.option2,Answer.option3,Answer.option4,Approve,Reject
3ZTE0JGGDMS4YNOCPSDL1ERQXISOC7,3KIFW8VYCHONZ9HQKKZM09JQS93PBJ,"30-60 second quick survey about your favorite resturants and food, $12-24/h",Tell us your favorite chain resturants and what items you like most,"survey, food, chain, resturant, easy, fast",$0.20 ,Thu Apr 01 18:28:07 PDT 2021,101,BatchId:4391393;OriginalHitTemplateId:928390912;,300,86400,Sat Apr 03 18:28:07 PDT 2021,,,3YDTZAI2W5GITB2QGDEUV3YHYTH14V,A27O7H19C0WQ7T,Approved,Thu Apr 01 18:50:13 PDT 2021,Thu Apr 01 18:51:42 PDT 2021,Fri Apr 02 18:51:42 PDT 2021,Thu Apr 01 19:20:37 PDT 2021,,,89,100% (1/1),100% (1/1),100% (1/1),Chic fil a,Cookout,Giordanos,Faziolis,Mac and cheese,Cheese quesadilla,Deep dish pizza,Spaghetti,Polynesian sauce,Salt,Ranch,No,,
3ZTE0JGGDMS4YNOCPSDL1ERQXISOC7,3KIFW8VYCHONZ9HQKKZM09JQS93PBJ,"30-60 second quick survey about your favorite resturants and food, $12-24/h",Tell us your favorite chain resturants and what items you like most,"survey, food, chain, resturant, easy, fast",$0.20 ,Thu Apr 01 18:28:07 PDT 2021,101,BatchId:4391393;OriginalHitTemplateId:928390912;,300,86400,Sat Apr 03 18:28:07 PDT 2021,,,3YMTUJH0D0GJ2VEZIWY419HCQC7T4V,A3PE6Y84HH8AKG,Approved,Thu Apr 01 18:40:50 PDT 2021,Thu Apr 01 18:44:44 PDT 2021,Fri Apr 02 18:44:44 PDT 2021,Thu Apr 01 19:20:37 PDT 2021,,,234,100% (1/1),100% (1/1),100% (1/1),Mc donald's,Five Guys.,Burger King.,Taco Mac,Fillet fish sandwich,Kosher hotdog.,Big Fish sandwich.,Veggie Burrito.,,French fries.,,,,
3ZTE0JGGDMS4YNOCPSDL1ERQXISOC7,3KIFW8VYCHONZ9HQKKZM09JQS93PBJ,"30-60 second quick survey about your favorite resturants and food, $12-24/h",Tell us your favorite chain resturants and what items you like most,"survey, food, chain, resturant, easy, fast",$0.20 ,Thu Apr 01 18:28:07 PDT 2021,101,BatchId:4391393;OriginalHitTemplateId:928390912;,300,86400,Sat Apr 03 18:28:07 PDT 2021,,,3YMTUJH0D0GJ2VEZIWY419HCQC84T7,A12VY7HFEVPEXU,Approved,Thu Apr 01 18:50:01 PDT 2021,Thu Apr 01 18:53:15 PDT 2021,Fri Apr 02 18:53:15 PDT 2021,Thu Apr 01 19:20:37 PDT 2021,,,194,100% (1/1),100% (1/1),100% (1/1),Wendy's,Chick-fil-A,Wataburger,McDonalds,6-piece nuggets,12-piece nuggets,Patty Melt,Big Mac,Sweet and sour sauce,Polynesian sauce,,BBQ Sauce,,
3ZTE0JGGDMS4YNOCPSDL1ERQXISOC7,3KIFW8VYCHONZ9HQKKZM09JQS93PBJ,"30-60 second quick survey about your favorite resturants and food, $12-24/h",Tell us your favorite chain resturants and what items you like most,"survey, food, chain, resturant, easy, fast",$0.20 ,Thu Apr 01 18:28:07 PDT 2021,101,BatchId:4391393;OriginalHitTemplateId:928390912;,300,86400,Sat Apr 03 18:28:07 PDT 2021,,,3YMU66OBIV8992GOD3JGWFBR5NKHGV,A1APUWC5IMC5NV,Approved,Thu Apr 01 18:30:51 PDT 2021,Thu Apr 01 18:33:38 PDT 2021,Fri Apr 02 18:33:38 PDT 2021,Thu Apr 01 19:20:37 PDT 2021,,,167,100% (1/1),100% (1/1),100% (1/1),Burger King,McDonald's,Taco Bell,Chick-fil-A,Double Bacon Whopper,Caramel Frappe,Beefy Burrito,Chick-fil-A Sandwich,cheese,extra whip cream,sour cream,cheese,,
3ZTE0JGGDMS4YNOCPSDL1ERQXISOC7,3KIFW8VYCHONZ9HQKKZM09JQS93PBJ,"30-60 second quick survey about your favorite resturants and food, $12-24/h",Tell us your favorite chain resturants and what items you like most,"survey, food, chain, resturant, easy, fast",$0.20 ,Thu Apr 01 18:28:07 PDT 2021,101,BatchId:4391393;OriginalHitTemplateId:928390912;,300,86400,Sat Apr 03 18:28:07 PDT 2021,,,3Z2R0DQ0JPE7AYHFONQL98KD3OOE2U,A2AA0GM76ENV5C,Approved,Thu Apr 01 18:39:01 PDT 2021,Thu Apr 01 18:41:15 PDT 2021,Fri Apr 02 18:41:15 PDT 2021,Thu Apr 01 19:20:38 PDT 2021,,,134,100% (1/1),100% (1/1),100% (1/1),Nandos,Pf changs,Five guys,Mc donalds,Grilled peri peri half chicken,Sesame chicken,Cheeseburger,Big tasty,"Xtra hot sauce, chips and slaw",Rice,"Milk shake, fries","Mil shake , friies",,
3ZTE0JGGDMS4YNOCPSDL1ERQXISOC7,3KIFW8VYCHONZ9HQKKZM09JQS93PBJ,"30-60 second quick survey about your favorite resturants and food, $12-24/h",Tell us your favorite chain resturants and what items you like most,"survey, food, chain, resturant, easy, fast",$0.20 ,Thu Apr 01 18:28:07 PDT 2021,101,BatchId:4391393;OriginalHitTemplateId:928390912;,300,86400,Sat Apr 03 18:28:07 PDT 2021,,,3Z7VU45IP6HYW8QF164KPZBQZOJ1Z6,A3SX229VS1X6B6,Approved,Thu Apr 01 18:37:13 PDT 2021,Thu Apr 01 18:38:38 PDT 2021,Fri Apr 02 18:38:38 PDT 2021,Thu Apr 01 19:20:38 PDT 2021,,,85,100% (1/1),100% (1/1),100% (1/1),In N Out,mcdonalds,popeyes,burger king,double double,sausage mcmuffin with egg,The chicken sandwich,the whopper,none,extra hashbrown,no,no,,
3ZTE0JGGDMS4YNOCPSDL1ERQXISOC7,3KIFW8VYCHONZ9HQKKZM09JQS93PBJ,"30-60 second quick survey about your favorite resturants and food, $12-24/h",Tell us your favorite chain resturants and what items you like most,"survey, food, chain, resturant, easy, fast",$0.20 ,Thu Apr 01 18:28:07 PDT 2021,101,BatchId:4391393;OriginalHitTemplateId:928390912;,300,86400,Sat Apr 03 18:28:07 PDT 2021,,,3Z9WI9EOZ7OEBOC73U4VU73KC41HKY,A6O1VFV32LBS8,Approved,Thu Apr 01 18:29:52 PDT 2021,Thu Apr 01 18:32:12 PDT 2021,Fri Apr 02 18:32:12 PDT 2021,Thu Apr 01 19:20:38 PDT 2021,,,140,100% (1/1),100% (1/1),100% (1/1),Popeyes,Mcdonalds,Bonefish Grill,Moes southwest grill,Chicken sandwich,Quarter pounder,Bang bang shrimp,Tofu quesadilla,,,,,,
3ZTE0JGGDMS4YNOCPSDL1ERQXISOC7,3KIFW8VYCHONZ9HQKKZM09JQS93PBJ,"30-60 second quick survey about your favorite resturants and food, $12-24/h",Tell us your favorite chain resturants and what items you like most,"survey, food, chain, resturant, easy, fast",$0.20 ,Thu Apr 01 18:28:07 PDT 2021,101,BatchId:4391393;OriginalHitTemplateId:928390912;,300,86400,Sat Apr 03 18:28:07 PDT 2021,,,3ZAZR5XV09IIJB0DH3T46VUH3LACZ7,AKX5RHHO8BIUX,Approved,Thu Apr 01 18:36:19 PDT 2021,Thu Apr 01 18:38:37 PDT 2021,Fri Apr 02 18:38:37 PDT 2021,Thu Apr 01 19:20:38 PDT 2021,,,138,100% (1/1),100% (1/1),100% (1/1),Wendys,McDonald's,Taco Bell,Chipotle,Double Burger,McDouble,Chalupa Supreme,Steak Burrito,no,no,no,no,,
3ZTE0JGGDMS4YNOCPSDL1ERQXISOC7,3KIFW8VYCHONZ9HQKKZM09JQS93PBJ,"30-60 second quick survey about your favorite resturants and food, $12-24/h",Tell us your favorite chain resturants and what items you like most,"survey, food, chain, resturant, easy, fast",$0.20 ,Thu Apr 01 18:28:07 PDT 2021,101,BatchId:4391393;OriginalHitTemplateId:928390912;,300,86400,Sat Apr 03 18:28:07 PDT 2021,,,3ZGVPD4G61HZ5S2O3POUV5ULR79TZ6,A3E65QA8DZX26T,Approved,Thu Apr 01 18:30:24 PDT 2021,Thu Apr 01 18:31:48 PDT 2021,Fri Apr 02 18:31:48 PDT 2021,Thu Apr 01 19:20:38 PDT 2021,,,84,100% (1/1),100% (1/1),100% (1/1),Burger King,McDonald's,Wendy's,KFC,Whopper,Big Mac,Bacon Cheeseburger,Fried Chicken,,,,,,
3ZTE0JGGDMS4YNOCPSDL1ERQXISOC7,3KIFW8VYCHONZ9HQKKZM09JQS93PBJ,"30-60 second quick survey about your favorite resturants and food, $12-24/h",Tell us your favorite chain resturants and what items you like most,"survey, food, chain, resturant, easy, fast",$0.20 ,Thu Apr 01 18:28:07 PDT 2021,101,BatchId:4391393;OriginalHitTemplateId:928390912;,300,86400,Sat Apr 03 18:28:07 PDT 2021,,,3ZPBJO59KX16XI6XBDI8QU8USV4HDL,A163IXTTEZCCJ6,Approved,Thu Apr 01 18:29:20 PDT 2021,Thu Apr 01 18:30:27 PDT 2021,Fri Apr 02 18:30:27 PDT 2021,Thu Apr 01 19:20:38 PDT 2021,,,67,100% (1/1),100% (1/1),100% (1/1),Chipotle,Taco Bell,Burger King,Sonics,Chicken bowl,Chipotle Chicken,Jalepeno poppers,Ocean Water,Guacomole,,ranch,none,,
3ZTE0JGGDMS4YNOCPSDL1ERQXISOC7,3KIFW8VYCHONZ9HQKKZM09JQS93PBJ,"30-60 second quick survey about your favorite resturants and food, $12-24/h",Tell us your favorite chain resturants and what items you like most,"survey, food, chain, resturant, easy, fast",$0.20 ,Thu Apr 01 18:28:07 PDT 2021,101,BatchId:4391393;OriginalHitTemplateId:928390912;,300,86400,Sat Apr 03 18:28:07 PDT 2021,,,3ZWFC4W1U27GKWYWYOPSSYDLRHJRF4,AVV45BXBPOCS0,Approved,Thu Apr 01 18:43:36 PDT 2021,Thu Apr 01 18:45:36 PDT 2021,Fri Apr 02 18:45:36 PDT 2021,Thu Apr 01 19:20:38 PDT 2021,,,120,100% (1/1),100% (1/1),100% (1/1),Taco Bell,Wendy's,McDonald's,Burger King,Soft Taco,Spicy Chicken Sandwich,Filet-O-Fish Sandwich,Original Chicken Ssndwich,Spicy sauce,,,,,
